ID,date
4986262,25.8.2012
9006560,28.12.2003
7236368,11.6.2018
3383739,9.1.2003
9753876,6.6.2005
9429325,2.9.2006
5015657,6.2.2005
2625708,10.10.2014
7461981,8.4.2012
3082708,5.4.2012
5668326,6.11.2018
3650813,22.8.2024
4287387,12.1.2015
2820438,22.5.2016
830893,5.12.2019
6983908,16.9.2009
1139863,6.9.2018
7339453,5.2.2020
1871519,4.5.2020
5598652,21.11.2009
1443140,20.3.2006
2417454,18.7.2012
8430966,3.7.2010
3521724,6.1.2014
2877581,22.3.2022
2565097,21.5.2020
5311914,12.5.2009
9261173,15.4.2016
8321442,11.3.2006
9638876,13.1.2013
314916,14.8.2019
2483072,4.7.2022
1566227,18.12.2023
2545308,29.12.2011
7576043,19.5.2009
889476,7.8.2021
4025317,13.8.2008
3169239,30.4.2022
8453035,23.7.2017
6768640,6.5.2012
1817851,18.9.2021
4841410,17.5.2021
3681465,22.5.2016
2604428,14.10.2016
7065446,9.1.2016
6095941,8.1.2015
6247543,19.1.2006
2033221,8.6.2014
8412126,9.10.2010
6036303,27.5.2004
3803021,22.1.2022
248326,30.4.2017
2794390,30.5.2017
8030740,12.4.2018
2424283,5.7.2004
6348750,16.7.2005
1011462,9.5.2016
1088474,28.4.2013
1763339,3.10.2012
832538,16.4.2002
7957078,16.3.2013
8761416,11.10.2002
7313536,7.12.2008
2891029,19.1.2000
2228408,22.9.2007
3263196,6.2.2024
3714310,28.6.2024
2430546,5.10.2018
8119290,5.5.2003
4024135,14.12.2008
9730695,8.4.2001
7005520,4.3.2021
4965154,8.10.2020
8155556,15.2.2013
1505000,12.1.2002
8541561,29.3.2001
7881557,25.6.2019
6396938,22.2.2005
9343618,27.8.2020
5585771,7.7.2004
9397126,29.4.2007
7425719,2.2.2009
8535550,3.4.2005
2034600,18.9.2006
8172486,31.3.2016
8141818,12.2.2008
3281677,31.12.2021
8661829,17.5.2000
5657265,21.10.2023
9526257,24.6.2013
7893999,2.1.2006
7994863,13.12.2018
6807706,22.5.2014
603956,27.8.2014
6411217,31.6.2002
2207369,1.10.2009
8378433,20.7.2015
1105361,2.11.2014
7411174,27.4.2005
9275169,27.5.2018
6605214,22.10.2022
3928089,30.3.2015
4991337,4.2.2016
4144018,28.1.2024
1560762,24.12.2000
1123998,4.7.2006
2784647,17.11.2015
8526842,4.6.2024
3698487,22.11.2018
5619690,8.8.2014
1775334,9.7.2006
9612417,2.4.2003
6570199,8.11.2002
7134751,22.8.2004
9346487,20.10.2003
3977791,18.5.2018
1261394,11.6.2003
5779345,31.12.2001
6020712,16.8.2004
6518217,23.6.2012
4490335,25.10.2000
3776636,13.6.2006
9115789,24.10.2002
7013475,8.9.2006
5566480,14.4.2020
9758488,25.3.2017
572384,5.11.2009
2295417,12.2.2009
1673462,27.2.2000
4975923,7.4.2022
4332046,22.9.2012
1866926,15.2.2002
6839435,5.2.2020
570559,22.2.2001
6749180,5.12.2002
9444621,6.12.2004
8650905,23.5.2015
3420056,9.4.2020
9716025,12.2.2019
3114476,26.10.2022
7706129,26.5.2018
749160,12.3.2019
2651884,17.7.2002
7846592,15.1.2023
9216423,17.6.2013
8205944,12.6.2007
1345828,25.10.2006
9748207,30.9.2022
287466,23.5.2000
7678253,10.2.2001
957853,26.9.2010
1341559,28.12.2014
2415122,16.6.2004
9060082,10.7.2007
642896,31.10.2006
3577713,2.8.2018
8665510,23.3.2001
8219386,2.5.2021
8321333,30.10.2015
595120,29.5.2001
207517,2.6.2013
1352812,29.1.2009
8081442,27.6.2010
5661446,20.10.2010
577747,11.5.2024
9753935,6.11.2015
5152823,7.1.2000
7652312,17.4.2008
5259056,24.10.2012
3740746,5.2.2022
4539835,24.1.2015
8908357,16.10.2010
7896272,8.5.2007
7100251,25.7.2010
9907420,16.2.2017
3500448,10.7.2018
4210162,2.5.2015
8214758,9.2.2005
4944682,16.2.2015
7130383,3.9.2004
3429717,15.1.2004
6316302,1.11.2023
2992927,18.4.2018
742531,4.11.2022
8712004,26.8.2018
9566588,26.1.2005
688097,12.6.2017
1418967,30.5.2006
9840427,11.4.2003
4164551,6.12.2018
3714247,26.1.2009
3564914,23.5.2016
6261102,8.6.2017
4855173,28.12.2005
8229684,5.6.2008
8831374,14.11.2021
5684429,30.10.2018
3082801,19.5.2020
879018,11.2.2017
7435757,4.4.2017
6901600,1.4.2019
6188655,6.9.2018
581776,1.8.2023
9534294,11.10.2013
9194526,7.4.2017
2585718,21.10.2012
1320922,7.2.2000
5821251,21.7.2000
280495,26.10.2020
929911,18.12.2010
4803392,1.10.2004
5458729,3.6.2003
9770828,25.4.2019
7760064,10.11.2009
4127844,8.5.2006
7423395,12.7.2016
8761022,11.5.2010
5522999,12.5.2020
2998771,24.7.2000
9002424,7.5.2020
6583686,27.12.2014
601495,5.4.2020
9248960,23.7.2008
985563,7.8.2009
4444280,1.3.2017
9333635,7.7.2008
2082110,9.8.2011
86138,13.10.2022
6706839,9.5.2017
3595430,2.9.2000
379108,11.4.2017
724780,30.9.2018
1913871,15.9.2002
3471950,21.2.2005
2825627,3.3.2018
7064104,16.5.2020
5112650,16.8.2008
979127,15.3.2002
7994617,31.4.2018
4042492,7.1.2012
8949029,15.12.2003
6525235,14.12.2008
2377769,17.1.2007
7029010,16.4.2012
642268,2.3.2013
3904033,6.5.2001
3219576,7.1.2018
5235192,11.7.2018
1738965,27.1.2004
1126927,2.12.2008
1459925,25.1.2001
7407354,7.3.2005
7933365,26.5.2010
4231520,11.9.2010
3123084,22.1.2022
6503579,12.11.2005
7014207,2.8.2019
7287401,15.11.2018
3188891,14.2.2009
9480419,11.11.2015
9981030,6.11.2003
894806,2.9.2001
9810274,22.5.2014
5966180,19.6.2005
6177258,6.12.2005
1173462,16.5.2005
3266787,23.6.2021
3722720,1.6.2011
7411638,15.6.2002
1805316,26.2.2001
9716361,16.10.2018
5147335,2.6.2020
110148,18.3.2019
127101,26.2.2000
2951770,17.3.2011
8964657,11.12.2015
2054687,16.4.2003
709006,20.11.2018
35568,17.8.2016
5894086,18.5.2024
6691288,15.10.2024
6287568,5.9.2008
5301098,18.11.2008
7752619,3.1.2009
4370194,8.12.2004
1993185,4.9.2004
4447887,10.3.2008
2925756,11.1.2020
8283789,17.7.2018
6517306,26.2.2021
252872,26.5.2013
6365984,13.8.2014
7729219,29.9.2015
1875027,10.1.2021
7812947,11.3.2000
3939221,8.7.2017
4354486,31.11.2024
6855949,27.4.2022
8389076,7.8.2018
6361637,5.5.2023
3395817,27.8.2019
3963660,24.10.2002
9643655,15.5.2001
9767227,25.3.2012
4692526,29.11.2014
6105497,19.7.2010
1523013,15.3.2005
1771991,9.1.2024
8066995,12.8.2019
9082573,20.4.2015
5817066,6.9.2023
8905230,26.2.2008
299764,23.11.2010
7724220,19.1.2014
5560049,16.7.2002
2844204,15.12.2013
3332354,19.10.2018
8589036,30.3.2005
8083463,17.2.2013
1976924,26.2.2002
5654864,20.11.2020
2941674,30.2.2013
2280804,31.12.2011
3199384,13.8.2005
6269750,21.7.2016
8536725,28.8.2012
1926084,15.9.2018
4381019,14.5.2000
7635908,23.11.2019
2775310,28.3.2005
7701349,13.8.2007
1807391,28.3.2007
3952561,29.12.2002
2568865,13.2.2003
6947841,9.3.2019
8211406,5.9.2008
4504012,2.1.2020
3514398,26.3.2021
5563258,25.1.2023
7029168,26.1.2023
7082117,30.9.2020
5848189,11.12.2009
7813854,10.5.2004
6197258,8.5.2013
5183661,13.2.2014
2968171,13.9.2009
8378503,17.5.2020
7358944,10.8.2001
9410499,5.5.2015
4367912,1.8.2021
4175318,28.7.2005
2625468,25.8.2007
8109980,19.6.2021
2636122,15.2.2014
7628123,29.12.2010
182935,13.7.2020
5963839,21.2.2021
5396691,28.3.2006
6372374,10.12.2006
4863512,18.2.2011
7597385,7.10.2016
6524739,31.1.2003
5904951,10.3.2012
1080648,1.3.2003
8120792,8.7.2022
7959014,20.11.2006
1796241,21.8.2022
6867787,23.1.2017
8570884,20.5.2009
2049262,12.7.2009
7679243,30.4.2001
9337655,27.2.2024
7475447,17.8.2008
4101777,28.8.2021
750992,13.11.2014
4924631,17.2.2024
892732,24.4.2016
8223967,3.10.2023
5633436,25.2.2017
1039808,30.3.2006
4265358,19.12.2018
8043238,26.1.2013
5747774,6.4.2017
5377329,13.8.2009
5835504,1.11.2021
8366992,31.9.2021
3259692,20.1.2002
9616702,17.6.2020
645365,18.6.2016
9010692,29.5.2003
149816,3.10.2007
4459152,2.5.2021
2518707,29.1.2000
1941642,23.3.2017
5161980,20.9.2003
4257114,19.2.2018
4468345,20.1.2005
6289210,16.4.2003
1876709,29.9.2024
9912388,31.11.2007
1374274,5.8.2017
530188,25.1.2018
3312492,23.6.2002
5298142,3.10.2009
6330869,2.11.2003
6218139,27.11.2013
8364799,2.5.2007
2908183,19.1.2024
7493282,22.12.2023
5581002,9.3.2022
8097748,15.4.2013
985556,4.4.2014
1229909,20.2.2002
4696565,15.8.2003
2358411,8.1.2003
2336558,13.7.2010
661088,14.1.2003
953043,12.8.2008
3259581,30.10.2004
3924287,10.11.2012
424399,7.11.2021
796670,19.8.2023
4123574,5.9.2000
8587387,22.2.2022
5160345,9.4.2008
1995564,16.2.2011
4179609,28.1.2001
4564237,16.2.2006
1821234,15.10.2001
3047154,5.2.2020
4595297,15.4.2015
9912332,23.4.2018
7805906,2.10.2007
3744009,7.2.2001
2320599,7.5.2013
485048,21.5.2022
5108844,19.3.2012
7169737,19.2.2011
2017205,16.11.2017
6428791,9.7.2008
3926448,10.6.2021
8718772,30.9.2007
7810348,16.10.2018
6106811,23.3.2021
401331,20.5.2010
5551962,31.5.2006
9842656,16.9.2010
7050786,28.11.2012
5922093,19.10.2012
9835048,26.7.2022
6286873,15.2.2024
3600026,6.5.2001
2665415,18.1.2018
8857192,26.6.2007
1778519,4.10.2002
4262464,31.10.2002
7476664,25.2.2016
3244682,25.9.2010
608654,9.9.2021
3799367,30.2.2011
9916879,13.5.2005
868374,6.4.2008
7879239,22.10.2021
3823716,11.7.2010
4657530,1.3.2024
6750449,13.8.2000
3923591,7.2.2020
9435905,27.2.2008
7199429,6.3.2010
9778331,19.5.2001
9822551,3.2.2005
4999726,21.8.2015
5389502,31.10.2020
147284,4.7.2010
9643046,22.7.2023
7045812,9.9.2009
2086367,1.7.2000
3074922,26.2.2022
1049588,9.11.2017
2531473,19.11.2006
2324166,1.10.2010
1399273,8.8.2007
2384005,17.1.2005
9448409,22.7.2013
1744809,15.12.2018
8609668,4.3.2012
9786603,15.12.2013
6408760,12.10.2000
3474147,25.6.2017
5709894,13.6.2015
9067770,27.12.2014
657323,1.4.2016
3247456,20.2.2016
7506718,1.2.2005
1395189,4.9.2004
2527249,15.2.2016
1200760,11.8.2009
1965212,15.2.2002
5402272,4.5.2012
6138740,9.4.2008
2381949,11.3.2000
1529606,2.9.2021
43028,10.4.2003
8395238,22.12.2018
4968772,19.1.2000
8021600,21.8.2015
2024926,11.6.2014
129972,25.9.2020
6692404,16.12.2005
4434559,22.9.2014
8638420,5.2.2012
3158262,3.1.2024
2448004,6.11.2023
334437,29.4.2015
5137479,24.2.2020
7174809,15.11.2020
3179283,11.8.2011
5405957,29.5.2016
8787661,2.1.2012
5970941,31.7.2007
6032301,17.10.2014
3292782,8.1.2005
689013,18.6.2016
7716753,4.3.2002
9481472,20.6.2019
2351330,20.10.2000
1588358,1.7.2003
9993100,6.12.2015
2392863,3.12.2004
398526,12.6.2012
775950,6.3.2021
5013492,5.6.2021
9436045,1.1.2021
5117779,10.7.2023
2531872,27.7.2016
2908495,23.3.2006
9672153,8.7.2003
3977096,18.2.2020
1000260,14.11.2015
3841984,18.5.2013
9413948,31.6.2000
9619375,29.2.2005
8357075,14.11.2004
5139564,26.4.2022
3687936,4.8.2019
8194233,25.1.2008
5440225,4.9.2011
396753,27.4.2000
723184,16.12.2005
3578276,14.11.2002
2471465,14.8.2014
9544733,27.8.2003
3574436,23.5.2014
9146629,22.10.2002
3778535,13.3.2012
619874,10.11.2002
8578722,18.3.2006
1938689,1.2.2020
3706221,30.4.2020
6454656,21.5.2021
5407770,26.6.2022
1236949,29.9.2009
5659258,19.6.2008
2308498,4.12.2020
8120834,27.3.2015
4399503,1.7.2013
2698093,31.11.2022
985658,17.9.2012
3974449,3.10.2023
8230479,4.2.2008
5631450,6.2.2003
3575051,30.2.2024
1578657,24.4.2002
8968695,20.3.2022
1459672,9.6.2008
5940839,21.5.2020
8058305,2.8.2024
8491184,29.5.2024
2243116,6.3.2001
5347355,20.4.2001
3888685,10.12.2002
9073165,22.10.2021
6370724,16.1.2023
755116,23.6.2007
857681,13.7.2016
4266599,7.9.2021
5964778,17.6.2011
7873225,1.4.2005
2936627,9.10.2004
9647810,25.6.2018
1019281,26.11.2007
3736442,4.10.2011
936753,3.6.2006
6924501,4.8.2014
8551976,11.3.2024
7157244,1.9.2022
6493864,7.9.2015
414855,22.10.2018
1365877,10.5.2004
9129502,17.6.2020
7123723,30.6.2017
7454882,21.6.2024
9139298,2.10.2003
3131415,14.12.2021
182942,29.8.2001
31053,22.5.2005
3318742,20.10.2000
8926573,7.12.2000
9448610,9.9.2010
9338526,18.1.2003
1687820,9.2.2016
1758145,25.6.2018
377513,22.10.2016
6888888,19.2.2017
9323305,5.4.2007
7092564,5.2.2006
5106546,7.5.2014
852921,29.11.2004
8734203,17.1.2024
6704163,17.1.2021
5959174,22.9.2012
9755861,12.7.2021
2381480,18.7.2000
6544479,9.8.2014
1614932,31.10.2007
465938,19.10.2022
7307834,21.9.2021
9187765,22.11.2017
7307926,25.12.2006
8615364,31.11.2012
9496375,7.3.2021
9011299,24.8.2014
325427,26.5.2006
8383169,20.6.2018
1928764,31.3.2010
3243295,29.8.2024
9204574,5.9.2015
9643734,21.2.2016
1818944,30.4.2008
45289,8.5.2012
6735137,27.4.2011
8808553,23.4.2018
5873488,26.8.2022
9378544,24.11.2012
7967755,25.1.2000
3033565,5.1.2014
7721369,13.10.2001
6478763,21.5.2003
2776957,21.4.2009
4479297,5.6.2018
4592250,24.12.2000
1032335,17.10.2021
1159743,4.3.2001
6064116,11.12.2017
4581196,30.7.2014
7943907,21.8.2000
5514534,15.5.2007
609976,29.12.2011
319003,25.9.2022
8395428,30.6.2012
459167,5.12.2007
2729494,7.9.2021
5405997,6.9.2020
2731383,9.12.2012
3545377,14.11.2017
132284,14.10.2000
1328301,31.11.2014
2841550,28.8.2009
8897997,13.8.2022
1346493,8.3.2012
7427070,19.11.2012
1059291,17.1.2015
210567,5.5.2010
4037114,2.9.2020
8590750,21.4.2002
8926179,20.1.2013
7003531,6.3.2019
3059012,18.9.2012
4764725,11.1.2008
6449481,21.4.2002
6860084,3.7.2014
6401372,7.10.2022
3933247,24.1.2016
939782,30.7.2015
3100044,24.3.2005
1305412,9.9.2001
8675431,21.6.2008
8490235,25.3.2001
6462039,23.2.2008
6203353,2.12.2007
3399748,1.5.2011
9613705,4.8.2016
7635637,31.2.2013
6881920,14.3.2002
1739788,20.10.2000
3558314,30.3.2022
1649338,25.5.2020
5791532,2.6.2003
2850438,31.1.2001
4984284,14.12.2010
5899221,2.11.2019
805273,30.3.2014
3994320,5.8.2024
7609038,28.5.2022
4690933,8.2.2013
8521752,26.4.2013
295017,20.7.2019
1341639,10.4.2003
5574253,17.7.2007
9959154,9.3.2017
6888642,14.10.2004
8817909,22.11.2012
8870035,25.1.2024
856577,19.11.2008
3597986,17.12.2022
2749908,27.11.2000
3019250,31.4.2010
2453541,6.8.2021
9896394,20.10.2001
2552891,10.12.2002
6633803,1.3.2016
760766,22.2.2024
4824998,20.10.2010
6218628,13.8.2020
4687658,1.4.2019
5434237,28.10.2019
6541079,12.2.2009
4990582,20.9.2000
2115973,29.10.2002
1469360,31.11.2020
8320905,2.7.2015
3389852,19.5.2012
4413434,2.7.2009
4978312,23.3.2022
5789396,10.7.2011
8447969,21.8.2014
7163092,24.4.2015
6616917,20.2.2014
46219,15.4.2018
8031016,1.4.2022
9854070,21.2.2005
672542,4.2.2007
8461190,19.6.2024
5720671,17.11.2002
63027,22.9.2003
8186683,15.12.2015
6142533,22.1.2020
2205494,4.7.2023
9352049,17.7.2018
1834053,14.2.2024
182428,19.7.2004
8560867,1.3.2000
2792718,3.12.2019
5403904,24.9.2003
8060957,17.5.2017
8013177,5.9.2015
6966466,4.12.2009
2128524,7.10.2015
247545,29.11.2009
1634062,2.9.2009
6300676,15.7.2015
7064888,17.5.2011
8481829,31.5.2001
8210067,15.11.2017
6687230,12.11.2009
954527,30.2.2019
2554784,2.8.2000
9020727,19.2.2010
7413404,26.8.2016
3332512,21.8.2010
8459228,29.4.2006
6064386,4.6.2018
2121726,16.8.2010
1178855,11.8.2009
7363482,12.8.2007
4155866,9.4.2020
6806847,20.8.2009
5625679,10.10.2010
3416917,21.10.2002
3038968,9.11.2023
7219335,28.8.2023
5613489,24.11.2013
6938199,1.6.2003
7651911,26.5.2004
4476798,21.7.2013
3236143,8.7.2009
7688374,23.2.2023
4967860,10.5.2021
8837249,29.4.2001
2084326,9.12.2024
1129135,18.1.2024
903462,9.7.2007
7020071,1.11.2007
3353347,17.1.2009
3681856,6.4.2017
1710722,10.7.2003
1782595,16.12.2005
644952,16.10.2019
1099135,12.9.2021
4008593,15.1.2006
5081796,9.6.2016
2244369,22.2.2003
3047027,27.10.2003
3257327,26.10.2020
6581600,22.9.2016
5824463,9.6.2014
239349,21.9.2012
6907597,30.7.2018
2628184,23.12.2006
7496971,10.12.2000
1780909,7.4.2001
5422212,15.4.2010
4044674,27.11.2011
5425505,4.9.2004
9498620,23.6.2001
4851095,25.2.2000
3784334,5.4.2023
3840607,27.2.2006
1165913,16.10.2020
9718231,31.2.2023
5441931,29.8.2001
8385074,4.1.2017
2699210,25.10.2010
2148946,11.5.2020
7022316,23.6.2000
6220255,29.9.2024
2444677,18.11.2001
2509857,9.3.2004
2558688,12.2.2016
6917556,20.12.2000
6383398,15.11.2007
564151,16.3.2011
7703689,21.4.2003
5221878,18.10.2018
7511521,21.9.2001
7131390,10.9.2006
8521919,10.10.2009
9140565,9.8.2022
6251283,6.3.2007
7111179,28.9.2003
8326635,17.2.2002
5702014,21.6.2001
9944709,28.11.2016
3255841,18.5.2000
820219,24.4.2020
216520,22.9.2014
4827235,20.4.2024
9318708,17.8.2009
7320518,6.3.2005
9744064,4.3.2013
7870296,28.5.2016
9767913,3.2.2004
8597181,10.4.2022
2384446,11.5.2013
4713156,23.8.2013
2000071,12.10.2010
2564835,3.7.2013
339123,28.6.2015
4512210,6.8.2000
4449012,24.8.2018
684173,8.10.2008
4555109,23.6.2008
880779,9.1.2008
329481,30.7.2021
4226693,12.10.2022
5664198,20.9.2023
4591060,11.6.2008
7163399,4.9.2000
134590,19.8.2005
8439001,7.3.2018
8932455,3.4.2013
7668100,1.10.2008
6992671,23.5.2011
7475623,5.7.2014
6216583,11.4.2011
7893233,19.3.2020
5520836,23.12.2020
5562755,16.2.2020
9811535,4.3.2000
1180837,12.9.2010
6208253,30.12.2001
6741113,26.10.2013
8021095,2.2.2011
9246614,20.6.2006
478741,25.8.2022
2853647,5.3.2022
7964279,16.9.2022
3055327,13.12.2020
2315349,3.5.2018
1068015,22.7.2015
854939,26.4.2020
9899634,2.7.2019
4602489,13.2.2017
1252325,9.3.2001
6098238,13.5.2009
2910147,10.2.2015
6717988,5.10.2009
2902368,30.5.2018
1591147,18.8.2018
7157094,3.10.2020
3079866,18.6.2008
1446074,27.3.2016
9186977,2.3.2015
7455461,8.1.2023
265424,13.6.2008
2929852,16.7.2014
7963162,18.11.2008
6398172,16.2.2001
6623176,6.9.2020
9532821,15.10.2004
4020792,20.3.2006
228100,25.11.2001
1118670,25.5.2006
1425831,21.3.2021
1835599,26.9.2002
8525381,24.10.2012
4586186,8.1.2015
5509780,16.4.2001
4341417,12.12.2013
2231446,4.4.2011
5687751,21.3.2023
1700857,21.11.2003
8246718,21.6.2013
6609170,16.4.2004
546770,23.9.2024
4108146,25.4.2002
7415035,29.10.2010
1750035,28.8.2007
6487001,29.6.2018
5658209,28.4.2008
8872497,17.4.2023
5654092,11.9.2008
8763011,3.11.2014
4521260,9.5.2016
4751289,14.12.2002
4140240,24.12.2004
4999528,3.8.2023
8289646,23.7.2015
1470362,17.2.2016
1509613,16.11.2019
4188362,26.4.2000
7843262,30.7.2005
5719129,16.5.2008
9794594,29.7.2023
3377632,21.5.2022
9724265,25.2.2007
4113033,8.10.2003
4214805,10.12.2020
7231431,2.7.2007
8718419,11.6.2011
6934519,14.1.2006
3805499,6.4.2019
7394250,27.2.2003
4044798,13.12.2006
2944969,8.4.2024
6793570,19.9.2006
1353544,10.12.2015
3688357,4.4.2007
4596855,5.2.2016
9111330,11.9.2006
4033059,17.4.2007
2709578,21.10.2012
132716,5.10.2013
392520,20.11.2011
2316869,4.11.2020
7577816,21.4.2015
2907609,8.9.2019
6879361,17.7.2013
9478188,3.10.2012
1994233,17.9.2023
5413794,25.10.2002
6160542,9.8.2015
9363075,31.11.2009
9046251,30.5.2006
8245077,6.5.2019
6150177,26.2.2017
5540347,2.8.2009
3772841,16.3.2005
9282681,21.9.2006
2339803,11.3.2022
5648974,6.4.2012
5290381,21.2.2024
5934865,10.4.2008
7246910,17.10.2016
6091087,25.10.2001
5269471,26.2.2001
1521137,23.1.2015
8545870,27.12.2011
6262240,11.7.2002
3196042,1.5.2001
6350539,7.1.2002
7178657,19.9.2003
1436219,27.10.2003
6261691,6.12.2006
3290280,8.1.2007
5591316,28.3.2013
5990266,27.5.2002
9035120,4.6.2017
8172180,29.8.2019
2370520,19.1.2017
9552967,16.10.2019
4927030,9.4.2020
3742854,1.9.2011
6683998,24.9.2016
6222597,30.3.2018
9569273,26.4.2016
2298614,22.6.2011
2300924,7.7.2022
5006004,8.9.2006
7746869,11.3.2024
9950141,3.7.2007
5288007,4.2.2007
3137936,5.3.2013
7696268,26.4.2014
2919684,20.3.2011
8386951,3.1.2011
6049912,20.1.2015
2372054,29.5.2021
449317,13.12.2013
2797168,14.5.2008
1746047,12.4.2001
4876186,30.7.2010
7001795,22.10.2015
576975,15.10.2024
2377682,30.10.2015
2066795,5.7.2014
8413729,14.7.2010
4695766,23.12.2013
3231858,5.5.2017
9837672,20.1.2013
412131,27.5.2014
4768856,20.2.2013
8023991,20.12.2018
1190869,11.1.2003
6164903,16.7.2010
5430962,8.2.2022
8886909,4.6.2018
77853,29.8.2015
4343429,17.8.2020
7353441,19.2.2024
5979908,30.10.2005
5804286,14.5.2018
8840799,11.1.2011
3759996,30.1.2002
6383494,23.2.2008
9929790,18.7.2009
4096512,1.2.2001
1088973,14.3.2020
2610548,23.4.2013
6768714,31.7.2017
9868372,22.7.2006
509861,15.2.2024
4479430,11.5.2015
7390051,29.5.2006
5190714,10.6.2007
6010547,17.3.2014
2250299,9.5.2003
3359348,26.9.2005
7864934,9.10.2007
496760,8.3.2021
1846107,8.5.2007
7396565,3.9.2019
31813,18.3.2009
1824560,4.5.2015
6474636,19.10.2023
7896297,7.11.2017
9337930,7.10.2012
2871477,3.3.2007
7689254,22.7.2022
6918791,7.6.2021
7472749,5.6.2011
9405476,8.9.2019
4943830,6.11.2019
1122894,4.1.2019
6698697,27.6.2003
1723703,23.6.2015
1019916,17.6.2001
2491278,21.11.2013
5513327,24.8.2014
3884386,3.5.2006
7041620,31.8.2011
5605662,29.11.2006
640781,16.10.2017
1110735,16.11.2015
9894983,20.7.2019
900471,29.10.2018
7508753,10.3.2020
8114449,29.3.2006
5340023,15.11.2008
8034151,20.6.2011
2341209,29.8.2021
2347231,4.3.2012
1463680,22.10.2020
144993,17.7.2003
6014905,10.2.2012
3886044,6.5.2010
5860639,8.5.2002
7940522,4.7.2018
9124912,29.10.2008
5023578,12.1.2019
4923361,1.2.2022
9573114,1.1.2009
8045183,11.11.2019
2078864,9.8.2020
3192919,2.10.2015
1866100,7.3.2017
6014250,2.2.2007
7261527,16.1.2018
2479212,1.12.2010
4485436,1.11.2007
3151236,29.8.2008
3172868,1.3.2020
1117036,10.7.2005
8321416,17.4.2007
5789465,16.1.2005
8146349,22.12.2019
9445001,26.2.2008
9494201,29.11.2000
4758649,11.10.2007
1057491,2.11.2017
3016412,31.4.2000
854456,10.8.2000
3825997,16.2.2005
8414937,2.8.2007
8043981,12.2.2006
2287003,25.6.2014
2539718,28.10.2016
3929782,20.5.2005
757583,19.6.2008
5484860,3.4.2001
6250183,25.5.2020
9282532,20.5.2011
6228935,1.4.2012
6652474,9.9.2008
1783211,29.1.2017
3564758,21.10.2020
4608706,11.2.2016
7780978,11.12.2019
448760,1.9.2024
7365486,28.11.2014
8297009,13.11.2001
9162451,26.3.2007
7758331,19.10.2005
6950382,7.5.2021
2100701,14.5.2008
4389992,15.6.2024
8836908,12.12.2014
1282887,23.2.2008
3001987,27.3.2004
7482813,27.10.2007
4052668,8.8.2010
2556664,6.10.2007
6990386,7.6.2007
8871316,22.8.2020
9773617,16.4.2024
9288315,14.3.2020
2976272,22.9.2024
5561992,22.11.2021
6175401,14.6.2020
4235099,29.12.2006
1932618,12.6.2022
1524298,6.9.2000
7891750,18.4.2015
5434332,21.11.2017
9302127,29.12.2016
4097571,18.6.2023
5701808,19.12.2013
3670131,6.7.2018
5347224,23.3.2005
9764425,14.4.2016
6685291,10.7.2004
3638756,3.1.2014
9673895,14.6.2010
6150116,21.11.2019
881254,14.10.2000
9597911,21.6.2000
1463089,5.8.2008
8323657,25.2.2020
7808345,16.9.2014
5522558,28.9.2015
3651519,13.6.2007
1099050,2.12.2018
7059400,12.6.2000
183424,27.3.2007
297260,30.12.2001
792894,26.1.2018
1488595,12.5.2009
7504619,16.4.2022
6466550,16.12.2013
8572657,29.1.2021
6802352,10.8.2023
3061275,8.5.2022
6160078,25.6.2003
6172156,30.5.2007
6437079,4.7.2010
4355866,19.9.2018
3463122,22.6.2011
3318436,3.3.2007
3681161,21.8.2012
8012488,13.5.2010
5628206,6.4.2001
5595878,14.8.2001
1275076,7.10.2004
9830184,12.9.2015
5529783,4.2.2008
9849770,5.4.2017
4665417,7.2.2002
4758449,2.4.2016
335737,18.9.2009
8928720,10.2.2023
1475148,25.9.2008
6459686,23.11.2012
2607788,3.3.2018
3381692,21.11.2008
6096813,5.8.2005
9936829,13.11.2002
842019,25.1.2001
1757561,11.9.2018
6110358,1.11.2024
3632668,5.4.2017
3835320,30.2.2003
858420,13.10.2021
5884086,14.12.2018
8105757,2.3.2007
6280058,24.2.2017
5157463,7.11.2021
5782531,15.9.2006
5856044,3.6.2005
2117189,31.10.2012
875149,7.5.2005
8840500,8.6.2019
4066880,8.7.2017
8502632,15.10.2021
9840859,8.1.2001
7996956,21.6.2013
6865531,25.1.2009
2385056,22.8.2022
6321010,14.1.2009
5630271,8.1.2008
5416946,22.12.2014
2746195,22.12.2004
6524812,16.12.2000
6445304,17.9.2014
9873431,7.12.2019
6464149,28.6.2018
7191097,16.1.2012
3570733,25.11.2011
3303933,8.2.2019
8468048,13.9.2006
5284037,31.5.2023
1569504,6.5.2012
3578815,8.6.2019
5459115,29.1.2005
4684456,17.5.2008
1396654,19.12.2007
7514686,5.4.2020
2608253,11.9.2022
8733762,16.1.2001
4783426,8.7.2013
7043660,16.8.2007
5509313,17.12.2022
9742852,13.3.2006
2774991,4.5.2008
8234027,16.12.2007
5121591,1.3.2019
8117854,1.10.2015
2146603,2.1.2021
1120686,2.1.2018
4006577,3.12.2020
9674955,23.1.2006
4303496,15.5.2024
1838329,3.10.2018
694469,27.1.2021
683698,5.10.2000
7324629,19.8.2019
659448,5.3.2013
7698318,21.11.2002
3609051,12.7.2007
6777300,1.2.2002
4967828,17.12.2001
342610,20.8.2001
851320,22.2.2004
8566142,5.9.2018
1436995,11.3.2015
